0,10607.0,24116.5,0.439823357452,1320.21232665,215,195,212,236.015932875,196.175921561,16,227.321838379,188.015533447,223.123535156,113.692398071,137.013183594,0.860441577121,1,12,-0.0734568125065,0.201550387597,0.365864503104,-13.9578512528,-0.0179487179487,0.201550387597,0.359574709383,-5.62642641262
0,7324.0,12055.0,0.607548734965,904.673222661,238,158,227,276.524030584,167.190333151,17,277.330871582,168.142486572,240.946655273,53.6338272095,122.694503784,0.974910713707,1,6,-0.0293860771016,0.31512605042,0.418907994771,-2.41725465659,0.222573839662,0.31512605042,0.476843109252,28.3493343365
0,14867.0,39277.5,0.378511870664,1700.01845646,253,257,244,298.593663819,300.561579337,11,290.036346436,303.180389404,208.69708252,185.522781372,144.267044067,0.457990212589,1,14,-0.0128232043594,0.187411821672,0.31220586209,2.06448946479,-0.376876042246,0.187411821672,0.46544881065,-51.834421831
0,15565.0,45498.5,0.342099190083,2661.79776287,241,318,311,307.148988114,189.346996466,12,299.206268311,190.95892334,264.248626709,165.760742188,149.253387451,0.778785083313,2,19,-0.0594847843657,0.231240666496,0.337264102591,-9.51752130784,-0.00397219463754,0.231240666496,0.334142084841,-0.181563050806
0,16308.0,36353.0,0.448601215856,1694.93014383,192,271,260,342.808805494,273.988778514,12,345.638885498,270.762451172,247.827514648,163.001098633,162.130355835,0.753262555496,1,12,-0.0526244335291,0.256944444444,0.372416963855,-18.1244328426,-0.299815498155,0.256944444444,0.477352047066,-44.6876512162
0,7692.0,27972.5,0.274984359639,1507.58665323,184,240,176,303.417316693,288.959958398,11,303.676696777,268.300842285,234.126174927,152.139099121,9.01815032959,0.76009094999,3,8,-0.0126668400069,0.221467391304,0.325199430062,-5.08599053287,-0.354166666667,0.221467391304,0.486450966945,-53.3873549352
0,12980.0,36246.0,0.358108480936,2053.62226629,215,249,247,325.67788906,203.722342065,16,326.314819336,208.527359009,207.691055298,171.835540771,154.718856812,0.561670085676,3,10,-0.03565324472,0.282025943312,0.408470644398,2.26202927286,-0.0224899598394,0.282025943312,0.408738668417,3.92278416268
0,16417.0,38537.5,0.426000648719,2327.4703095,268,231,266,353.602972528,220.119632089,16,352.20199585,214.493118286,236.99269104,152.917922974,59.4717712402,0.763977230957,2,19,-0.050974479452,0.226552037024,0.31869736481,-15.2051812819,-0.107769423559,0.226552037024,0.335158209702,-25.0591461134
0,20060.0,48925.0,0.410015329586,1722.58699799,320,268,283,396.048055833,243.649700897,12,430.443634033,263.005126953,307.751342773,183.645462036,127.743247986,0.802439665292,2,13,-0.0102049048034,0.185875067106,0.32999156073,-7.91623713061,-0.146957520092,0.185875067106,0.35960485266,-30.069119447
0,20182.0,56649.0,0.356264011721,2373.50582564,308,303,307,302.674363294,202.014567436,15,297.935028076,197.714492798,249.72114563,229.841629028,67.9623336792,0.390994207396,1,19,-0.0482409620826,0.187505033654,0.347882754198,-8.01457748939,-0.0317873892652,0.187505033654,0.346347137202,-5.88824590497
0,26993.0,72860.0,0.370477628328,2936.53391898,326,298,319,281.812062387,263.446930686,18,260.870605469,261.010772705,281.881195068,246.936859131,108.662918091,0.482253544955,3,18,0.0307689694898,0.245057941377,0.37792639757,-1.04457478029,-0.158650260999,0.245057941377,0.402661934594,-19.6454284028
0,16507.0,41753.5,0.39534410289,1512.03570139,319,229,292,364.538317078,239.181317017,14,364.308776855,247.910232544,336.584136963,160.003341675,115.876403809,0.879783823816,1,9,-0.0846036617403,0.225597905046,0.352568808399,-10.0505402585,-0.225133430374,0.225597905046,0.40453404127,-40.5694112531
0,27060.0,72593.0,0.372763214084,2788.33128834,354,316,347,282.513673319,255.336881005,13,255.845108032,259.949249268,289.660491943,244.711120605,106.446655273,0.535049837659,2,22,0.0210603253904,0.216354988876,0.323591319567,6.12169958552,-0.131904487917,0.216354988876,0.338519620459,-19.4025870639
0,24142.0,67572.5,0.357275518887,2665.50317597,317,329,259,304.866871013,262.155123851,14,296.741363525,266.557617188,273.614868164,230.804397583,31.6262645721,0.537070304921,2,18,-0.0611630818457,0.188526768669,0.308954268014,-18.2719969571,-0.228807835191,0.188526768669,0.382994817154,-44.0063578448
0,16779.0,39535.0,0.424408751739,2109.19643927,226,247,203,334.845461589,195.157816318,15,333.178649902,193.211151123,212.941589355,176.643356323,34.2870826721,0.558448764263,2,15,-0.0414663306963,0.242636101701,0.382047095861,-2.80024719545,0.00647773279352,0.242636101701,0.379893141441,3.28498267432
0,23069.0,66003.5,0.349511768315,2817.08920336,297,378,314,254.774025749,210.505526898,14,264.879699707,207.564178467,357.136627197,222.168395996,38.8312492371,0.782951810142,2,18,0.0100087425274,0.220472157593,0.315885604334,3.71202670326,0.000734861845973,0.220472157593,0.315360091523,2.2999285081
0,15463.0,49501.5,0.312374372494,2967.15963805,213,304,297,335.455862381,283.493241932,14,330.967437744,281.034515381,249.643203735,179.88180542,9.73077964783,0.693397176819,3,25,0.0526751379354,0.230491565661,0.362894111469,10.0927886982,-0.198947368421,0.230491565661,0.384253304011,-28.6194856385
0,18488.0,58109.0,0.318160697999,2558.37621152,284,260,270,339.525584163,299.733502813,15,354.10559082,301.310028076,256.040863037,210.177993774,127.877075195,0.571105372795,3,18,0.0412827031255,0.163556795119,0.365213126432,10.8992427104,-0.315384615385,0.163556795119,0.434771058076,-38.8740682852
0,14312.0,38467.0,0.372059167598,1452.40323246,281,234,261,210.457448295,298.932993292,10,190.545593262,302.275756836,247.510314941,175.168609619,68.5031814575,0.706490563189,1,8,-0.00723079789597,0.242882562278,0.374290961094,10.5015523404,-0.400106837607,0.242882562278,0.520365381589,-50.2364809313
0,14529.0,34623.0,0.41963434711,1443.79306078,265,227,262,320.112189414,239.115149012,11,307.048583984,240.838989258,219.074432373,166.910446167,126.95275116,0.647707366021,3,8,0.00766585467982,0.271803952278,0.384092014069,0.868297921475,-0.133810572687,0.271803952278,0.401545698276,-20.7245492418
0,21970.0,48438.5,0.453564829629,2100.96166933,206,323,317,324.247519345,176.499180701,14,317.892028809,161.394882202,278.239929199,170.907089233,170.944122314,0.789116486168,1,16,-0.00464649937785,0.232402912621,0.353234148795,-1.42635307339,0.0897832817337,0.232402912621,0.360052840299,13.1561038226
0,13015.0,31776.5,0.409579406165,1631.54624498,242,208,228,305.83926239,321.089051095,13,308.360137939,317.287017822,236.858673096,143.065887451,49.2059593201,0.796973920608,1,14,0.0162248335606,0.227177840844,0.362209813394,0.3043814808,-0.53228021978,0.227177840844,0.616078436182,-61.0730032376
0,15968.0,47518.5,0.336037543273,2114.27262998,256,286,203,311.28995491,289.949273547,13,308.080108643,284.713806152,234.885360718,197.486312866,31.0610618591,0.541380912274,2,16,0.0520516557591,0.198588889204,0.378208405272,5.37140199024,-0.237980769231,0.198588889204,0.421195611675,-23.2657250978
0,14789.0,44870.5,0.329592939682,1824.75719965,198,290,265,358.105483806,277.839542904,15,341.616149902,291.282531738,258.264678955,186.72354126,170.205703735,0.690855411109,2,11,0.0129263234917,0.297303681831,0.407788156558,-4.36145661874,-0.231347962382,0.297303681831,0.461794482352,-30.8911521136
0,18239.0,43435.5,0.419909981467,1650.56975305,293,226,222,396.711497341,293.266133012,13,403.087799072,306.77041626,259.199157715,173.354278564,110.366439819,0.743435840178,2,13,0.0559767628155,0.226492910827,0.341782535139,19.870179878,-0.325731790334,0.226492910827,0.431663211672,-46.2497483566
0,21855.0,60258.0,0.362690431146,2159.77285147,303,286,262,284.497277511,155.886570579,11,279.979644775,157.935165405,259.310302734,219.814727783,136.128723145,0.530492047618,1,17,-0.00759529003705,0.259463653176,0.368366005433,-2.46296460647,0.171122994652,0.259463653176,0.395395463765,25.5932099348
0,7180.0,14456.5,0.496662400996,1073.28908026,180,114,180,384.921866295,273.126601671,16,391.856414795,272.042327881,163.064666748,96.7949371338,95.4838180542,0.804761364134,1,8,-0.0690648976201,0.203472222222,0.378127875451,-15.8786662694,-0.649122807018,0.203472222222,0.700950064854,-70.0544967079
0,32154.0,89338.5,0.359912020014,3183.29174614,383,362,376,301.474964235,202.878957517,13,275.246734619,193.696533203,318.844512939,262.047302246,119.336196899,0.56968159033,2,23,-0.0185904368376,0.214510747965,0.323800619497,-2.69514528459,-0.00720634158059,0.214510747965,0.323431175925,-0.738878623863
0,9716.0,29364.5,0.330875717278,1406.15810561,208,211,175,339.267599835,321.396974063,12,336.612976074,325.330474854,213.120040894,142.653106689,38.6070213318,0.742942120074,2,10,-0.0753697911687,0.236314999842,0.357481804177,-13.5929446407,-0.617535545024,0.236314999842,0.692276694757,-65.5411082367
0,16197.0,37000.5,0.437750841205,1577.37379491,215,228,221,369.75884423,215.043897018,13,365.039031982,218.386962891,216.310882568,160.121170044,35.7619857788,0.672346786865,4,15,0.0136428231782,0.230312819916,0.382457654036,2.73014755841,-0.0216374269006,0.230312819916,0.38241631352,-2.23367306837
0,15159.0,42068.0,0.360345155463,2033.25734258,244,309,244,254.978362689,260.509004552,15,244.226547241,257.409484863,309.177398682,150.435028076,27.3473720551,0.873644149967,2,9,-0.049053922702,0.185366535489,0.376906179909,-23.2097004406,-0.222222222222,0.185366535489,0.448334407496,-37.3902443886
0,35929.0,91653.5,0.392009034025,2991.52724648,405,317,348,259.095772217,265.015196638,11,246.612228394,266.483795166,345.80847168,257.669158936,78.1140289307,0.666929287905,3,16,0.00813153513506,0.224691358025,0.350255271065,-8.8491390282,-0.17488170347,0.224691358025,0.399186514818,-31.8333242085
0,24813.0,69498.5,0.357029288402,3005.18514347,366,281,358,263.280014509,246.930721799,12,265.427215576,240.390274048,289.378265381,230.177841187,77.9445495605,0.606055960888,3,19,0.00406138119162,0.21157319737,0.340826400018,-7.20255155639,-0.138040831616,0.21157319737,0.367715551758,-29.36759955
0,14712.0,28973.5,0.507774345523,1538.62862813,235,180,174,309.660549212,236.302202284,15,305.543609619,244.693603516,204.5884552,144.422439575,73.1065597534,0.708294704851,2,13,-0.00857750867947,0.260445351624,0.362943831642,6.01784363071,-0.171367521368,0.260445351624,0.381109206435,-27.3074943947
0,24745.0,55969.5,0.44211579521,1874.42761767,297,303,285,374.933036977,227.261992322,13,387.092803955,221.782470703,259.661010742,225.528366089,120.6590271,0.495602933332,3,11,0.00206478113966,0.273441939123,0.405854930147,-2.83701627841,-0.0648064806481,0.273441939123,0.414755670439,-12.1567748414
0,12925.0,35584.0,0.363225044964,1365.79306078,235,262,195,298.597369439,189.827234043,11,279.359191895,193.470214844,209.55758667,186.199249268,12.0170145035,0.458808851583,1,9,0.00824644036598,0.195554311792,0.34188924594,-1.80585336654,0.0737913486005,0.195554311792,0.351418404676,21.3517512472
0,20050.0,54075.5,0.370777893871,2268.23274851,295,239,224,330.553765586,291.15286783,10,334.751739502,297.612579346,247.233062744,227.066925049,69.3196182251,0.395577309123,4,16,-0.0725821429689,0.234556680333,0.32857139985,-12.4024889337,-0.424686192469,0.234556680333,0.51902053125,-57.3835616189
0,23513.0,59062.0,0.398107073922,2301.76274681,311,280,296,339.684344831,212.423085102,13,331.51776123,218.656494141,247.081085205,230.574234009,77.3350830078,0.35937670894,2,17,-0.0035309985858,0.221994390927,0.356613500305,4.4027954986,-0.0228991596639,0.221994390927,0.356311593842,1.70536278331
0,16391.0,46182.5,0.354917988416,1528.5281229,241,298,292,265.138368617,223.830394729,11,273.364624023,214.187606812,260.214508057,191.503051758,30.6477050781,0.677043474602,1,8,-0.0370624337959,0.236426458351,0.36558935032,-15.3347856809,-0.0935402684564,0.236426458351,0.381257371844,-24.5046716001
0,15915.0,33576.0,0.473999285204,1826.61465704,214,244,203,383.227646874,264.519886899,13,376.570068359,268.104156494,226.743087769,166.94744873,138.93182373,0.676671970016,1,14,-0.0982791520527,0.298579674984,0.412949925645,-22.0415754542,-0.334016393443,0.298579674984,0.516629158024,-43.3164471301
0,43954.0,134103.0,0.327762988151,3363.43388152,511,391,457,389.081062019,204.524957911,12,390.392333984,204.542526245,416.754638672,303.218597412,77.3227386475,0.686032369011,3,20,-0.0592712073899,0.208642294332,0.340407998025,-14.6067386909,-0.0529411764706,0.208642294332,0.339242452119,-12.879367126
0,11015.0,36328.5,0.303205472288,2147.35538352,298,247,267,272.875079437,271.648751702,12,287.848480225,268.4375,302.943054199,115.807723999,50.9206581116,0.924048375627,3,15,-0.0389389269815,0.224636589723,0.34833431182,-5.72850347479,-0.300674763833,0.224636589723,0.438589207383,-41.6241537144
0,12454.0,44848.5,0.277690446726,2076.84186864,299,270,217,265.408222258,209.168620524,14,270.42980957,232.688751221,279.069244385,203.429351807,127.178840637,0.684559973684,3,14,-0.0504336806007,0.280458671763,0.391671072989,0.854055437304,-0.0584656084656,0.280458671763,0.392029401131,-0.228830822338
0,18909.0,50639.5,0.373404160784,1863.90784657,267,276,231,389.782484531,246.376328732,13,389.254180908,251.301330566,246.378036499,195.658706665,40.0893516541,0.607734580457,1,15,-0.0119215142548,0.233762176147,0.353932816943,-3.10492809252,-0.154589371981,0.233762176147,0.380943525961,-22.3381555568
0,34368.0,97039.0,0.354166881357,2717.16685569,339,412,338,386.483240223,224.869384311,10,403.485595703,246.639694214,385.756317139,256.100921631,160.692306519,0.747827569902,4,20,0.0123043308519,0.229483693413,0.299955850162,2.74540489862,-0.031067961165,0.229483693413,0.30091405897,-6.29347105396
0,25152.0,61320.0,0.410176125245,2182.32414806,335,274,301,331.507196247,223.999483142,12,336.845245361,223.464111328,284.261871338,225.201370239,92.533782959,0.610219919473,2,19,-0.046486711543,0.189239151021,0.360803330835,-12.7815976909,-0.108528620822,0.189239151021,0.372289863731,-20.2925924236
0,24578.0,71167.5,0.345354269856,2104.72616899,409,327,396,333.611441126,234.485393441,11,343.847595215,242.381500244,348.858795166,208.741607666,63.1897964478,0.801230676295,1,12,-0.054580855939,0.206081044113,0.333031790549,-14.0344229487,-0.138634046891,0.206081044113,0.354587316608,-22.1517541447
0,26988.0,68190.5,0.395773604828,2651.16297138,296,364,350,375.68889877,228.980287535,11,375.725372314,231.947784424,291.641998291,224.275939941,167.384536743,0.639235399739,2,18,-0.0202006752696,0.273273273273,0.343967952934,-8.8361981136,-0.0805860805861,0.273273273273,0.355749911204,-18.4500112281
0,17849.0,44498.0,0.401119151423,1841.68909657,302,255,296,376.502044932,237.643901619,15,388.081085205,247.749984741,245.430465698,209.738220215,107.580024719,0.519331484368,2,7,-0.050135960037,0.196074761084,0.318916787012,-20.1433388276,-0.170308123249,0.196074761084,0.360873047512,-35.5069807466
0,22797.0,63180.5,0.360823355307,2732.9170748,290,349,329,373.915208141,267.287143045,11,379.12689209,269.954345703,276.642700195,215.899551392,163.562469482,0.62524637332,2,21,-0.0317874193003,0.192953167793,0.28793467793,-3.09810391276,-0.204529949516,0.192953167793,0.34417758413,-43.9383279638
0,12492.0,32263.5,0.387186759031,1845.28646743,361,115,355,265.124479667,229.656980467,11,258.648651123,231.236816406,350.272064209,94.7064285278,87.2964019775,0.962753789753,2,9,-0.0136107978672,0.229108476147,0.380216355598,-6.34013265686,-0.210628019324,0.229108476147,0.425646774641,-30.3819174412
